time_stamp,latitude,longitude,ns_indicator,ew_indicator,gps_satellites,altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,magnetometer_x,magnetometer_y,magnetometer_z,angular_speed_x,angular_speed_y,angular_speed_z,acquisition_board_state_1,acquisition_board_state_2,acquisition_board_state_3,power_supply_state_1,power_supply_state_2,payload_board_state_1
31377,0,0,S,W,22,7179.759799262398,59909.604235029496,42.26009693968316,0,0,0,0,0,0,-7.0792884381931405,-147.29285148740232,152.64307371827897,0,0,0,0,1,1
31496,0,0,S,W,24,7198.320909780379,60036.57036281066,42.294134669119124,0,0,0,0,0,0,-5.785280199750888,-147.63740942328252,152.1169436413769,1,1,1,1,1,0
31566,0,0,S,W,17,7213.595478653066,60132.61424739704,41.75509473754942,0,0,0,0,0,0,-5.492790032571125,-149.25268846962314,154.35280791913405,1,0,0,1,1,0
31681,0,0,S,W,17,7228.9276739722,60239.269501373514,41.46708323917101,0,0,0,0,0,0,-9.3677974338432,-147.75273453933121,156.84744701224267,0,0,0,1,0,0
31806,0,0,N,W,18,7248.963617779239,60370.87010274625,42.07299675044029,0,0,0,0,0,0,-11.761603549644956,-145.65287609315052,154.38916397285118,0,0,1,0,0,1
31882,0,0,N,E,23,7264.516887532044,60473.65500243638,41.82770113222345,0,0,0,0,0,0,-12.724019716950766,-146.4302629459464,155.898034577095,0,1,0,0,0,0
31976,0,0,N,E,18,7279.755473400673,60573.8480587882,42.2565798824975,0,0,0,0,0,0,-11.098797870542404,-143.17973951472595,155.7303354655824,0,1,1,1,0,1
32062,0,0,N,E,22,7298.675662620215,60700.46331636257,41.634215326144414,0,0,0,0,0,0,-15.29437668937317,-145.17553344632822,161.8366500507488,1,1,0,1,0,1
32176,0,0,S,E,23,7314.27404762071,60807.80960955648,41.58014042153298,0,0,0,0,0,0,-19.1407009634218,-138.7935059689312,160.48037185927168,1,1,1,1,1,1
32250,0,0,N,E,19,7328.799858016871,60899.21576858938,42.29528366325895,0,0,0,0,0,0,-19.98436065432641,-142.32421519145484,160.27600944906794,1,0,0,0,0,0
32340,0,0,N,E,22,7345.764397460032,61012.77742949141,41.7121148639662,0,0,0,0,0,0,-21.47482091171185,-141.90873304361875,161.22691743937816,0,0,1,1,0,0
32420,0,0,N,W,19,7363.895761670786,61125.79392440909,42.3610776493499,0,0,0,0,0,0,-25.093339892360653,-135.6389613567806,160.11886944824437,0,1,1,0,1,1
32538,0,0,S,E,18,7380.032404235151,61255.65637899605,42.21969957781624,0,0,0,0,0,0,-26.025403112527197,-134.68814131621554,165.23750817749163,1,1,1,0,0,0
32609,0,0,N,W,22,7393.870053341067,61355.148368903356,41.72194741384776,0,0,0,0,0,0,-22.539075724709537,-133.20420207397555,163.85264796932694,1,0,1,1,1,1
32689,0,0,N,W,18,7413.1845193843155,61467.24543484355,42.45478617725417,0,0,0,0,0,0,-24.59478096328265,-135.23781681289296,162.83954470463337,0,1,1,1,0,1
32772,0,0,N,E,24,7424.85826362626,61563.78936332465,42.335411305651085,0,0,0,0,0,0,-30.26225140763404,-133.30065961386134,166.76917325682822,1,1,1,1,1,0
32867,0,0,S,W,23,7441.340316070137,61679.75619497013,42.49918103868992,0,0,0,0,0,0,-30.644778834366296,-131.98131872263133,164.07126910308926,1,0,1,0,0,1
32984,0,0,N,E,20,7459.693931931654,61804.02834856176,42.40042728136274,0,0,0,0,0,0,-31.731882807453612,-131.1032179241737,168.65508627854317,1,0,1,0,1,1
33110,0,0,S,W,17,7478.561643309507,61918.66211637108,42.57727415328605,0,0,0,0,0,0,-35.20340441150827,-127.48944237418351,166.52840133206013,0,1,1,1,0,0
33213,0,0,N,E,18,7494.418656104276,62031.254316252576,42.154735565534125,0,0,0,0,0,0,-33.0704032189822,-126.42164462265247,166.14844748331018,1,0,1,1,1,0
33290,0,0,N,E,19,7509.149565724603,62108.88390530288,41.987492382574196,0,0,0,0,0,0,-33.48132020842331,-128.43894070008784,166.8722151219713,1,1,0,1,1,0
33403,0,0,S,W,15,7525.294138461409,62245.63436936459,42.03144981126155,0,0,0,0,0,0,-38.647339914015866,-128.15493327748743,167.42505189698116,0,1,0,0,0,1
33498,0,0,N,W,19,7542.970446324904,62340.555384210355,41.54454029590233,0,0,0,0,0,0,-39.155138290553104,-124.75955177063159,166.52510897590057,0,0,1,0,0,0
33572,0,0,N,E,24,7560.333959513414,62460.367504971044,41.860846552489356,0,0,0,0,0,0,-42.10400472257564,-124.40735454683167,168.83689055872514,1,1,1,1,1,1
33664,0,0,N,W,19,7574.567058462998,62559.58718019078,42.0194259109064,0,0,0,0,0,0,-41.85757925326151,-124.346806311493,170.44360662020122,0,1,1,0,0,0
33748,0,0,S,W,18,7591.402213574117,62665.114378056256,41.86825893909954,0,0,0,0,0,0,-46.40753915509284,-124.65127794239831,170.05766201482828,0,1,0,1,1,0
33832,0,0,S,W,18,7604.671927828351,62797.34792537785,42.603796827886704,0,0,0,0,0,0,-43.290059064379165,-120.80454684195945,169.24499900016616,1,1,0,0,0,1
33961,0,0,S,E,23,7622.981963342406,62895.39790373744,42.394002335356404,0,0,0,0,0,0,-44.56008202085545,-121.9504287805459,172.70197248272126,1,0,1,0,0,1
34067,0,0,S,W,16,7638.717697103368,63001.739652941746,41.68388923557999,0,0,0,0,0,0,-51.44260533828383,-120.40479220383665,173.12398422652896,0,1,0,1,0,0
34149,0,0,S,E,16,7656.0802855662005,63113.17888001506,41.618615769537,0,0,0,0,0,0,-47.91755974239175,-115.30823143596209,174.18223602136476,0,0,0,0,1,0
34278,0,0,S,E,21,7672.349848024957,63232.07314465462,42.08514567184174,0,0,0,0,0,0,-49.58963804278389,-116.14082508613869,169.01882194478478,0,1,1,1,0,0
34396,0,0,N,W,22,7689.136193763109,63335.93236726628,42.427257403160155,0,0,0,0,0,0,-55.87363449612908,-114.76918812100892,170.45748843707418,0,0,1,1,1,0
34513,0,0,S,E,20,7703.594119646225,63430.09635726831,41.86400071986848,0,0,0,0,0,0,-54.290934094926925,-114.1009347174921,170.06967524441487,0,0,0,1,0,0
34615,0,0,S,W,18,7723.584264294163,63558.139284018456,41.46000233519059,0,0,0,0,0,0,-53.60775783997033,-111.90173097267174,171.36860697063514,1,0,0,0,1,1
34709,0,0,N,E,16,7737.795119937923,63663.74186651133,42.24798853296697,0,0,0,0,0,0,-55.39072550641268,-108.71196353490637,174.40503155796247,1,1,1,1,1,0
34839,0,0,N,E,16,7755.368206615065,63789.80745291504,42.422475881619,0,0,0,0,0,0,-56.56695210836392,-106.6789081327007,176.16799689432494,1,1,1,0,1,0
34922,0,0,N,E,23,7769.545294949029,63878.335148985025,41.52930455553925,0,0,0,0,0,0,-63.169328408197174,-108.53185998633576,175.83684088228404,1,0,1,0,0,0
35024,0,0,S,W,21,7786.991904600015,63989.399636375194,42.12688954960861,0,0,0,0,0,0,-59.27882126684964,-107.155506835156,173.67152601259295,0,0,0,1,1,0
35125,0,0,S,E,19,7801.812567504143,64109.30253539749,42.5101298023419,0,0,0,0,0,0,-63.88278344225904,-101.46066933130402,172.43218631400237,0,1,1,0,1,0
35228,0,0,S,W,21,7819.787608366089,64201.87965472918,41.78449967371626,0,0,0,0,0,0,-66.2043648462433,-101.1545948669259,175.3045932898376,0,0,0,1,0,0
35349,0,0,N,E,19,7837.711446416318,64324.56858940074,42.377830481443276,0,0,0,0,0,0,-64.91734836893053,-103.39721008794477,171.78100956523824,1,0,0,1,0,1
35454,0,0,S,E,18,7851.254820743425,64424.457258773786,41.685903998589005,0,0,0,0,0,0,-67.46255813350854,-100.177177006136,177.1512853613109,0,0,1,0,1,1
35551,0,0,N,W,19,7870.886337372061,64553.01852213816,42.22114087714059,0,0,0,0,0,0,-68.441757248429,-100.32833418496693,175.36505380952934,0,0,1,1,1,1
35638,0,0,S,W,24,7882.564642178478,64664.36675499001,42.579719323683534,0,0,0,0,0,0,-67.95439242757121,-97.7693428094387,176.5148844537119,0,0,0,1,1,1
35748,0,0,S,E,17,7902.459642126962,64776.49920906077,42.03982520968036,0,0,0,0,0,0,-71.3850828254462,-94.79518232272123,175.06067565462348,0,1,1,1,0,0
35854,0,0,S,W,15,7916.890940527567,64871.86889749748,41.84546619887336,0,0,0,0,0,0,-73.94874475963853,-92.42294512108776,174.75786957853563,0,1,0,1,0,1
35951,0,0,N,W,21,7934.962276190121,64991.92877242434,41.54968251543706,0,0,0,0,0,0,-73.6695281959575,-93.17281912945957,172.26759892386642,1,1,1,0,1,1
36042,0,0,S,W,23,7951.6617294052285,65092.074457367286,41.95719625458819,0,0,0,0,0,0,-75.49621692945784,-90.68480914550047,172.10809256026604,1,0,0,1,0,0
36136,0,0,S,E,16,7969.22110988035,65189.87168750901,41.660977081422324,0,0,0,0,0,0,-75.86870436279247,-89.46684811301664,176.80408388001004,1,1,1,0,0,0
36224,0,0,S,W,22,7983.697278177554,65309.721913805384,41.7646043501258,0,0,0,0,0,0,-78.72107738239953,-87.92890372687405,172.21731237735364,0,1,1,1,0,0
36322,0,0,N,W,23,8000.143275488145,65422.720749937376,42.49797569440118,0,0,0,0,0,0,-79.71900357968278,-87.68265266891541,172.28830146218365,1,1,1,1,0,0
36427,0,0,S,W,24,8016.336288991926,65531.643444615,42.112651852896164,0,0,0,0,0,0,-83.06290126999114,-83.27640111956137,174.7327387067248,0,0,1,0,1,1
36499,0,0,N,E,21,8031.007139542571,65656.4686134382,41.496928019972174,0,0,0,0,0,0,-84.12046893561157,-86.6352522026113,174.78624057687438,0,0,1,0,1,1
36627,0,0,N,E,17,8046.478633018948,65748.03221750134,41.800279036091595,0,0,0,0,0,0,-85.12033793325332,-79.79248597600251,176.1361680269455,1,1,0,0,0,1
36715,0,0,S,W,23,8063.472203703951,65872.82240925875,42.44898613685767,0,0,0,0,0,0,-85.56752676083572,-81.66012567543918,172.8218934298724,1,0,1,0,1,1
36833,0,0,N,E,20,8083.000293374171,65977.22864225366,42.102516649025226,0,0,0,0,0,0,-84.45397793225982,-78.9131415490971,174.2155367654129,1,1,1,0,1,1
36941,0,0,S,W,23,8095.577513519215,66089.65412738248,42.04899830900974,0,0,0,0,0,0,-88.16186944324761,-74.68530056305153,175.9882549024437,0,1,0,1,1,1
37068,0,0,N,W,24,8115.078750757013,66191.31810824247,42.14123363176925,0,0,0,0,0,0,-90.19203449306099,-78.61759696828335,172.5625388864305,0,1,1,1,0,0
37188,0,0,N,E,23,8131.285756478994,66314.63344663767,41.839541333599314,0,0,0,0,0,0,-89.2793401330794,-76.99392303882846,175.37288342107794,0,1,0,1,1,1
37284,0,0,N,E,18,8144.408326079841,66400.31757870303,41.81516107412566,0,0,0,0,0,0,-91.2691266467748,-73.77924419378716,173.6727199673613,1,0,1,1,0,0
37367,0,0,S,E,22,8161.125201203156,66515.62591902593,42.0875998734923,0,0,0,0,0,0,-92.42165732593337,-70.56464135738736,171.013545430653,1,0,1,1,0,1
37440,0,0,S,W,22,8179.850741311609,66643.33930029583,41.608004241749036,0,0,0,0,0,0,-94.20247782036719,-70.10033600551304,171.99723777551586,1,1,0,0,1,0
37518,0,0,N,W,19,8195.642798418605,66735.72459588754,41.622343540096765,0,0,0,0,0,0,-98.51363749518099,-66.1696128564094,173.65944745431406,1,1,1,0,0,0
37630,0,0,S,W,23,8213.296700670833,66845.23225701723,42.30391854497215,0,0,0,0,0,0,-98.02351919515061,-67.81725957318518,172.7912284440365,0,1,1,1,1,0
37734,0,0,S,E,18,8228.162289294778,66954.64750918423,42.11504000142684,0,0,0,0,0,0,-100.7701811625596,-63.64223655023105,173.91352780580075,1,1,0,1,0,1
37832,0,0,N,W,18,8242.453865455731,67061.32369250485,42.39332029835234,0,0,0,0,0,0,-102.90228259551193,-61.96693257298935,173.41390878148516,1,0,1,1,0,0
37925,0,0,S,E,22,8262.573978873761,67198.92821330782,41.429324783738004,0,0,0,0,0,0,-98.71363889349905,-64.17715449164957,169.80329206137935,1,0,0,1,1,1
38035,0,0,S,W,22,8274.99151719621,67300.0081061592,42.07398736720151,0,0,0,0,0,0,-101.92099270881444,-59.55275607304061,173.6957298638661,1,0,1,0,0,0
38161,0,0,S,E,17,8293.004816413197,67396.19851074362,41.68225549989434,0,0,0,0,0,0,-101.77490246643642,-57.227980535921375,170.959932041159,1,0,0,1,0,1
38249,0,0,S,E,22,8308.496106189732,67528.10998641,41.66236563562035,0,0,0,0,0,0,-102.57079322798411,-54.879633414567216,173.70850802871993,0,0,0,1,1,1
38332,0,0,N,W,22,8325.333188643806,67612.32221746854,41.824824988055724,0,0,0,0,0,0,-105.37250526184273,-55.992399859464484,171.1061726559827,0,1,0,0,0,1
38402,0,0,S,E,20,8340.94615292449,67729.39999416003,41.91438558195313,0,0,0,0,0,0,-110.53316870738632,-56.09596543066043,172.93134192704545,0,1,1,1,0,1
38494,0,0,N,E,22,8358.406653598668,67845.84021728295,41.87707613899773,0,0,0,0,0,0,-110.60265075105329,-53.62744324529259,173.5395050492111,1,1,1,0,0,1
38598,0,0,S,E,17,8377.33198680714,67951.04769325868,41.6876371579371,0,0,0,0,0,0,-113.00384205075332,-51.95366340904866,172.0054264273821,1,0,1,0,0,1
38698,0,0,S,W,18,8389.920195932527,68059.48935810445,41.49033147101869,0,0,0,0,0,0,-109.60062701646018,-51.10826602804167,167.62654141246003,0,1,1,0,0,1
38818,0,0,S,E,15,8410.188735346015,68175.92546907076,42.07387772472095,0,0,0,0,0,0,-109.8771920667835,-44.82345043749583,169.4851093759303,1,0,0,1,0,1
38901,0,0,N,E,19,8426.214983306978,68272.76982594893,41.87099169776919,0,0,0,0,0,0,-114.56274122460786,-42.91006560611242,166.4199786310926,1,0,0,1,1,1
38974,0,0,S,W,18,8438.943304292516,68397.27695607267,42.587939423570276,0,0,0,0,0,0,-115.27828554202651,-44.38769392816674,166.2400225254658,1,0,0,1,1,1
39067,0,0,S,W,16,8459.649001645064,68505.5280066322,41.67624821156827,0,0,0,0,0,0,-117.93670977185226,-41.93890541166866,168.4195690228548,0,0,1,0,0,0
39160,0,0,N,W,23,8475.823982771315,68623.72900460365,41.67625575597447,0,0,0,0,0,0,-118.20929465814338,-41.85458752603153,165.56721636167774,1,0,1,1,1,1
39275,0,0,S,W,17,8491.723199236783,68721.31608486241,42.2803217415476,0,0,0,0,0,0,-115.46635900807178,-40.766021749499835,164.39874859174344,0,0,0,1,1,1
39386,0,0,S,E,20,8504.567753424019,68818.65630450466,41.718028726812186,0,0,0,0,0,0,-121.53237460323172,-34.15370649034069,166.65390898296346,0,1,1,0,0,0
39486,0,0,N,W,20,8523.237750974444,68941.74486115869,42.20889663395741,0,0,0,0,0,0,-120.79320387578488,-34.02968440921641,164.95908486434618,1,1,0,1,0,0
39613,0,0,S,E,21,8539.863424341445,69041.22310557935,41.57937670740252,0,0,0,0,0,0,-120.82467950713341,-32.285888589656146,167.0006695263729,1,1,0,0,1,1
39685,0,0,S,W,24,8553.335837180553,69177.45529659871,42.10808223887673,0,0,0,0,0,0,-124.05431912053169,-31.707264510036847,164.61289235375932,0,1,0,0,0,1
39811,0,0,S,E,20,8569.421716217244,69275.12692765969,41.625273219616744,0,0,0,0,0,0,-123.74364029788454,-30.81795344120514,162.3451403237628,0,1,0,1,0,0
39911,0,0,N,E,18,8590.092442860925,69373.82277040137,42.29662408043379,0,0,0,0,0,0,-123.52060402939885,-28.81348668741924,161.07119634042547,0,0,1,0,1,0
40031,0,0,N,E,17,8603.639976196497,69486.12506356584,42.1189320317387,0,0,0,0,0,0,-125.85315633809172,-26.375115973284476,164.36884278892327,0,1,0,0,0,0
40108,0,0,S,W,22,8618.575732441333,69610.82529956296,42.02540234769979,0,0,0,0,0,0,-126.098203523257,-26.258178411825526,161.16214485989187,1,1,1,0,0,1
40181,0,0,N,W,17,8638.65022499151,69704.4436988689,42.242989826782505,0,0,0,0,0,0,-127.01346144999987,-24.07203634116574,163.4154161838336,1,1,0,0,1,1
40285,0,0,S,W,18,8654.350949942,69830.40207894746,41.71329883182676,0,0,0,0,0,0,-130.58203052896414,-22.12795078133477,160.3494546542144,0,0,1,1,0,0
40404,0,0,S,E,23,8669.932796487084,69938.65901414194,41.59508755299171,0,0,0,0,0,0,-130.53665833105703,-18.085936639693536,161.32604182556324,1,1,1,1,0,1
40488,0,0,S,E,16,8684.496221642295,70060.7465819959,41.79971203552119,0,0,0,0,0,0,-129.15072020809788,-18.83182990291939,157.89752175005574,0,0,0,1,1,1
40572,0,0,S,E,23,8703.311912573663,70150.93525125399,42.569956124997574,0,0,0,0,0,0,-133.48109014939257,-17.519067055337167,158.64317125762838,0,1,0,0,1,1
40671,0,0,N,W,16,8718.773168050115,70258.09481967961,41.49550660839843,0,0,0,0,0,0,-130.22709493743272,-13.143659220333793,155.0273604183485,1,1,1,0,0,0
40750,0,0,N,E,16,8735.144232289538,70376.00299647992,42.53227341311868,0,0,0,0,0,0,-130.94880525390275,-9.912753099597047,160.24283631787677,0,0,0,0,0,0
40839,0,0,N,W,22,8749.961449122602,70495.03367767607,41.73104609522996,0,0,0,0,0,0,-132.76264375548595,-10.219663175203394,154.09408900933482,1,0,0,0,1,1
40955,0,0,N,W,22,8768.491336199593,70585.88252280725,42.00108368008891,0,0,0,0,0,0,-132.34391593202986,-9.575555579647718,156.55100844408358,0,0,1,1,1,1
41026,0,0,S,W,16,8784.48586100539,70718.8443085813,42.44903360580095,0,0,0,0,0,0,-137.7841453330543,-5.0169475131818935,152.94363383618187,1,0,0,1,0,0
41123,0,0,S,W,15,8801.489467000016,70807.0570583625,42.228785097873654,0,0,0,0,0,0,-138.3800847374081,-5.646962100816644,155.14253978476356,1,0,0,0,0,0
41196,0,0,N,W,23,8815.732351500043,70931.12253496134,41.448788706159256,0,0,0,0,0,0,-138.7448860499931,-0.7430831559656985,154.3548913423936,0,1,1,0,1,0
41292,0,0,N,W,17,8834.66480529361,71051.32222306804,41.595737244181365,0,0,0,0,0,0,-140.08795939955073,-2.1925585643921424,153.9666117436072,1,0,0,1,1,1
41376,0,0,N,W,23,8849.723308567858,71132.33326172754,42.25708136730572,0,0,0,0,0,0,-136.8186677912545,1.8741205710893765,153.47048126099722,0,0,0,1,0,1
41495,0,0,N,W,16,8865.238571032747,71244.2885994927,41.77654405402878,0,0,0,0,0,0,-136.7418590571141,2.255112865740072,149.96460260057825,1,1,0,0,0,0
41604,0,0,N,E,17,8881.608390033305,71368.59000330913,42.42605745878276,0,0,0,0,0,0,-138.78912828241764,5.178041144674584,150.15542057349506,1,0,0,0,1,1
41727,0,0,N,E,16,8898.52505844818,71466.69093422643,42.08657293283424,0,0,0,0,0,0,-143.39429122006405,6.023442776798127,148.02855578767583,1,1,0,1,0,0
41828,0,0,S,W,23,8913.816675301056,71575.24734572084,42.30972178550804,0,0,0,0,0,0,-139.88885945084454,5.634697174892166,147.57031275479153,1,0,0,1,1,1
41938,0,0,S,E,18,8932.022884784868,71708.92943191665,41.82529173555617,0,0,0,0,0,0,-142.35108634856724,10.925542872085474,145.53288573558865,1,0,1,1,1,0
42018,0,0,N,W,22,8948.316449655898,71806.54929995364,41.56796549665817,0,0,0,0,0,0,-140.45192046112064,12.788250806875155,145.77083191877662,1,1,1,0,0,1
42129,0,0,N,E,22,8966.510362024213,71906.44210936707,42.5699783473816,0,0,0,0,0,0,-143.49610532681538,12.30863478379803,142.2847994242934,1,1,1,1,1,0
42217,0,0,S,W,19,8978.65253175558,72015.66513181641,42.321007982047995,0,0,0,0,0,0,-144.25367775344816,16.740511112303626,141.01202184189864,0,0,1,0,0,1
42323,0,0,S,E,21,8998.92569926642,72134.97318504966,42.58259697150512,0,0,0,0,0,0,-145.37852913042752,13.132051653761092,144.81464436041068,0,0,0,1,0,0
42454,0,0,N,W,19,9015.24107496402,72245.90145383036,42.01610197827711,0,0,0,0,0,0,-143.4383603790066,18.05329780112989,141.67244639342547,0,1,0,1,0,0
42573,0,0,N,W,21,9028.32348457338,72343.47360791452,41.419880172311515,0,0,0,0,0,0,-149.40606867166844,21.13537751954918,139.70634880900582,1,0,0,1,0,1
42698,0,0,N,E,19,9044.547526986984,72465.29079401214,42.577025999638366,0,0,0,0,0,0,-148.50701272224828,21.690341214331333,137.18028855245961,1,0,0,1,1,1
42778,0,0,N,W,23,9060.581922121422,72575.56437743478,41.579528019799035,0,0,0,0,0,0,-146.50844502006743,24.343692476387936,138.85311650251543,1,1,1,0,1,1
42893,0,0,N,E,22,9078.499996889825,72685.30927930314,41.40840926221513,0,0,0,0,0,0,-146.7859234682197,24.21911697665856,138.15467507296472,0,0,1,0,1,1
42974,0,0,N,E,20,9096.075992200891,72811.52303576341,42.360944627326504,0,0,0,0,0,0,-148.01908644446462,28.614407856380268,137.42745342456737,1,0,0,1,0,0
43062,0,0,N,E,24,9109.326644979878,72897.10236371799,41.67402528621267,0,0,0,0,0,0,-148.10673641788438,25.110820373743373,132.8948931360863,1,0,1,1,1,0
43173,0,0,S,E,18,9128.76345034787,73023.44135355965,42.22590543697449,0,0,0,0,0,0,-147.46833852617405,31.367018808817978,133.5331428554623,1,1,0,0,0,0
43292,0,0,N,E,17,9143.939460877244,73140.72408984968,42.16113725788211,0,0,0,0,0,0,-148.42966641660354,29.88751157223986,134.21909164287013,0,0,1,1,0,0
43392,0,0,S,E,23,9158.866959678024,73222.49944412611,42.56656991782261,0,0,0,0,0,0,-150.96967033011518,30.8953529396369,134.5207545535887,0,1,1,0,1,0
43470,0,0,S,E,19,9175.796547496318,73335.48645143094,42.5489989954462,0,0,0,0,0,0,-150.5260011096297,37.93351850503536,133.84917986861703,1,0,1,1,1,1
43599,0,0,N,W,17,9192.301502305367,73450.25746660633,41.747030317029946,0,0,0,0,0,0,-151.5742947617233,37.21489959434034,132.42781046252037,0,1,1,0,0,0
43686,0,0,N,E,23,9206.96130778183,73567.51597316007,42.06430256956496,0,0,0,0,0,0,-155.61413441570434,36.3321647312648,129.68278493740922,1,0,0,0,1,0
43795,0,0,S,E,23,9227.277506422046,73689.82262583208,41.408472597895454,0,0,0,0,0,0,-150.623323118184,40.59206243668872,124.73037120874912,0,1,1,0,0,0
43885,0,0,S,W,23,9241.684784208966,73782.3933207983,41.65002261403137,0,0,0,0,0,0,-152.54595190807737,43.04225100851091,128.40498874473644,0,0,0,1,0,1
44003,0,0,S,E,16,9257.554871719853,73890.5708965405,42.06858978436834,0,0,0,0,0,0,-156.2771613413024,46.36325309613115,124.18625611348293,0,1,0,1,1,1
44098,0,0,N,W,19,9273.903677291,74005.3143956012,42.16378383415467,0,0,0,0,0,0,-156.92672032274805,47.1453267100773,125.98218130749221,0,0,0,0,0,1
44178,0,0,N,W,21,9290.594932885946,74121.34283818548,41.89984843160388,0,0,0,0,0,0,-155.62643191216085,49.244279198679266,121.59989828777088,0,0,0,0,1,1
44285,0,0,S,E,16,9308.963637078692,74221.27249395933,42.253400944715445,0,0,0,0,0,0,-153.52759233532785,50.43806115635372,123.5398120183672,0,0,0,0,0,1
44403,0,0,S,E,24,9325.687550482606,74323.22997837616,42.215384525391535,0,0,0,0,0,0,-155.09161019224283,51.5382010978237,122.25864499566403,1,0,0,0,1,1
44479,0,0,N,W,19,9341.241998396868,74444.14928075369,42.00986753210281,0,0,0,0,0,0,-156.08810544156015,49.909290479559566,120.01436375134324,0,0,1,1,0,0
44555,0,0,S,W,21,9356.631096375208,74561.24228154522,42.05524250848674,0,0,0,0,0,0,-154.00274506560103,52.1978243359601,118.59261550156674,0,0,1,0,0,1
44663,0,0,N,E,23,9373.133658539226,74649.4268091592,42.50190556281862,0,0,0,0,0,0,-155.29718263831634,57.72739263309485,118.91600862283532,0,0,1,1,1,0
44782,0,0,N,W,24,9387.28943981493,74764.49466678199,42.227008632857746,0,0,0,0,0,0,-159.08918487900712,58.511420323827814,113.12142136870945,1,0,0,0,1,1
44897,0,0,N,W,20,9405.00927028354,74878.42048527897,42.21057351438676,0,0,0,0,0,0,-159.11168420085025,57.63772549681243,113.82864408634985,1,0,1,1,0,1
45025,0,0,N,E,21,9421.686957090289,74980.56076123599,42.31131910982624,0,0,0,0,0,0,-159.80420933351186,61.68856127738736,110.41506960577858,1,1,0,1,0,0
45101,0,0,N,W,17,9439.554271949575,75109.78576571564,42.421749169104096,0,0,0,0,0,0,-160.37255772028269,63.09755352980171,113.5725170151464,0,0,1,1,1,1
45212,0,0,S,W,15,9454.556675851964,75203.0467906256,41.66703027658127,0,0,0,0,0,0,-159.1124249217802,65.8410253083819,110.84280005535338,1,0,1,1,0,1
45295,0,0,N,E,16,9469.477891047902,75315.25420299076,41.428048979788656,0,0,0,0,0,0,-157.013780544666,63.055286169491566,105.73477592847723,1,0,0,1,0,1
45380,0,0,S,W,23,9485.77023576491,75447.1912754246,42.18091664737569,0,0,0,0,0,0,-156.07176221428506,64.34286584238887,109.34426134806864,0,0,1,0,1,0
45465,0,0,N,E,17,9505.552419002204,75551.61483792186,42.1582023935988,0,0,0,0,0,0,-157.51513923979476,66.27422243100304,103.10059135322518,1,1,0,0,0,1
45575,0,0,N,E,17,9518.038148847836,75670.46665700572,42.52710039022346,0,0,0,0,0,0,-161.16274594269024,67.4717210416457,101.41505821802048,1,0,1,1,1,1
45664,0,0,N,W,18,9538.539860976045,75767.19358702752,42.51558920366315,0,0,0,0,0,0,-157.1135682597828,70.15497291731572,103.68040153346568,0,1,1,0,1,1
45766,0,0,N,W,16,9551.444063002034,75879.69223284403,42.17175120967418,0,0,0,0,0,0,-160.9541005807745,76.03966989982032,102.09509292482355,1,0,0,0,1,1
45873,0,0,S,E,17,9569.85591865749,75972.57621878506,41.6437941565479,0,0,0,0,0,0,-161.40671126494365,71.96509532095564,99.8499730932424,0,0,0,0,0,0
46000,0,0,N,W,20,9583.90727409837,76108.14959363853,42.10456143689661,0,0,0,0,0,0,-162.43830533467064,79.14367080494237,97.40297340761583,1,0,0,1,0,1
46115,0,0,N,E,16,9602.460944491215,76220.91652533678,41.782619405324,0,0,0,0,0,0,-159.0657196604687,75.59600063108307,94.03832611068533,0,1,1,0,1,1
46201,0,0,S,E,23,9619.6373725108,76315.9013993819,41.71172567948471,0,0,0,0,0,0,-158.4597245628263,77.51707372666182,95.55534867354564,1,0,0,1,1,0
46291,0,0,N,E,16,9632.17216931601,76436.9484434467,42.03772859169654,0,0,0,0,0,0,-161.9213318472222,80.59355528572335,92.8189947162483,0,0,1,0,0,1
46403,0,0,S,E,23,9651.385385261654,76546.16012002333,42.18320852873599,0,0,0,0,0,0,-162.5149172142339,85.27842319074946,94.80433472328534,1,0,0,1,1,0
46486,0,0,N,E,19,9666.721535335217,76645.4082539898,41.84639285765867,0,0,0,0,0,0,-157.2806114788306,86.60368124833117,89.0290191455309,1,1,0,1,1,1
46581,0,0,S,E,20,9683.56619625181,76747.26237589112,41.473278669574434,0,0,0,0,0,0,-162.3246836465517,84.29875382434619,86.34262115952261,0,1,0,0,1,0
46680,0,0,S,W,19,9698.368014238411,76857.68730833216,41.762823750368554,0,0,0,0,0,0,-159.28307405081495,87.92938679026211,85.50727854287271,1,0,1,0,0,1
46788,0,0,S,E,24,9715.376824070472,76990.6402264762,41.822878105585,0,0,0,0,0,0,-162.48540690784634,86.87570070433132,84.77286212916835,0,1,0,1,0,0
46861,0,0,S,W,21,9732.395061256531,77072.9863816616,41.54140429032406,0,0,0,0,0,0,-160.1428513010638,89.49746254895153,86.85428313604368,1,1,0,1,0,0
46966,0,0,N,W,18,9748.94899800728,77179.20272907871,41.79234398538529,0,0,0,0,0,0,-159.06611058982702,94.47816038436437,82.28914748268717,0,0,0,1,0,1
47058,0,0,N,E,21,9765.85113695201,77321.43666225391,42.34651645594696,0,0,0,0,0,0,-161.88644661184605,91.4174234461368,84.48690522097422,0,0,1,1,1,1
